paper_id_word_cited_id,paper_id,word_cited_id,add_numerical
239810_word751,239810,word751,239810
239810_word756,239810,word756,239810
239810_word759,239810,word759,239810
239810_word774,239810,word774,239810
239810_word811,239810,word811,239810
239810_word82,239810,word82,239810
239810_word938,239810,word938,239810
239829_word1072,239829,word1072,239829
239829_word1120,239829,word1120,239829
239829_word1178,239829,word1178,239829
239829_word1204,239829,word1204,239829
239829_word1264,239829,word1264,239829
239829_word1331,239829,word1331,239829
239829_word212,239829,word212,239829
239829_word229,239829,word229,239829
239829_word262,239829,word262,239829
239829_word296,239829,word296,239829
239829_word508,239829,word508,239829
239829_word510,239829,word510,239829
239829_word515,239829,word515,239829
239829_word53,239829,word53,239829
239829_word541,239829,word541,239829
239829_word648,239829,word648,239829
239829_word716,239829,word716,239829
239829_word730,239829,word730,239829
239829_word751,239829,word751,239829
240321_word1053,240321,word1053,240321
240321_word1076,240321,word1076,240321
240321_word1178,240321,word1178,240321
240321_word1187,240321,word1187,240321
240321_word1248,240321,word1248,240321
240321_word1250,240321,word1250,240321
240321_word1318,240321,word1318,240321
240321_word1346,240321,word1346,240321
240321_word1377,240321,word1377,240321
240321_word1425,240321,word1425,240321
240321_word197,240321,word197,240321
240321_word226,240321,word226,240321
240321_word352,240321,word352,240321
240321_word53,240321,word53,240321
240321_word620,240321,word620,240321
240321_word628,240321,word628,240321
240321_word724,240321,word724,240321
240321_word725,240321,word725,240321
240321_word775,240321,word775,240321
240321_word787,240321,word787,240321
240321_word957,240321,word957,240321
240321_word982,240321,word982,240321
240791_word1105,240791,word1105,240791
240791_word1132,240791,word1132,240791
240791_word1172,240791,word1172,240791
240791_word1231,240791,word1231,240791
240791_word1264,240791,word1264,240791
240791_word1281,240791,word1281,240791
240791_word1329,240791,word1329,240791
240791_word1336,240791,word1336,240791
240791_word1419,240791,word1419,240791
240791_word20,240791,word20,240791
240791_word42,240791,word42,240791
240791_word549,240791,word549,240791
240791_word716,240791,word716,240791
240791_word756,240791,word756,240791
240791_word775,240791,word775,240791
240791_word787,240791,word787,240791
240791_word906,240791,word906,240791
241133_word1197,241133,word1197,241133
241133_word1256,241133,word1256,241133
241133_word1264,241133,word1264,241133
241133_word1274,241133,word1274,241133
241133_word1316,241133,word1316,241133
241133_word1331,241133,word1331,241133
241133_word1333,241133,word1333,241133
241133_word135,241133,word135,241133
241133_word1353,241133,word1353,241133
241133_word1356,241133,word1356,241133
241133_word136,241133,word136,241133
241133_word1360,241133,word1360,241133
241133_word1382,241133,word1382,241133
241133_word396,241133,word396,241133
241133_word508,241133,word508,241133
241133_word522,241133,word522,241133
241133_word725,241133,word725,241133
241133_word753,241133,word753,241133
241133_word764,241133,word764,241133
241133_word927,241133,word927,241133
241821_word1050,241821,word1050,241821
241821_word1250,241821,word1250,241821
241821_word1300,241821,word1300,241821
241821_word1382,241821,word1382,241821
241821_word598,241821,word598,241821
241821_word980,241821,word980,241821
242637_word1053,242637,word1053,242637
242637_word1076,242637,word1076,242637
242637_word1210,242637,word1210,242637
242637_word1232,242637,word1232,242637
242637_word1271,242637,word1271,242637
242637_word1346,242637,word1346,242637
242637_word1354,242637,word1354,242637
242637_word20,242637,word20,242637
242637_word508,242637,word508,242637
242637_word53,242637,word53,242637
242637_word668,242637,word668,242637
242637_word724,242637,word724,242637
242637_word756,242637,word756,242637
242637_word775,242637,word775,242637
242637_word866,242637,word866,242637
242637_word877,242637,word877,242637
242663_word1094,242663,word1094,242663
242663_word1145,242663,word1145,242663
242663_word1206,242663,word1206,242663
242663_word1210,242663,word1210,242663
242663_word126,242663,word126,242663
242663_word1321,242663,word1321,242663
242663_word136,242663,word136,242663
242663_word1385,242663,word1385,242663
242663_word17,242663,word17,242663
242663_word239,242663,word239,242663
242663_word288,242663,word288,242663
242663_word417,242663,word417,242663
242663_word487,242663,word487,242663
242663_word508,242663,word508,242663
242663_word541,242663,word541,242663
242663_word809,242663,word809,242663
242663_word925,242663,word925,242663
242663_word968,242663,word968,242663
243274_word1208,243274,word1208,243274
243274_word1393,243274,word1393,243274
243274_word20,243274,word20,243274
243274_word62,243274,word62,243274
243274_word775,243274,word775,243274
243274_word866,243274,word866,243274
243274_word970,243274,word970,243274
243483_word1077,243483,word1077,243483
243483_word1123,243483,word1123,243483
243483_word1133,243483,word1133,243483
243483_word1157,243483,word1157,243483
243483_word1162,243483,word1162,243483
243483_word1178,243483,word1178,243483
243483_word1180,243483,word1180,243483
243483_word1309,243483,word1309,243483
243483_word1333,243483,word1333,243483
243483_word1356,243483,word1356,243483
243483_word223,243483,word223,243483
243483_word321,243483,word321,243483
243483_word327,243483,word327,243483
243483_word496,243483,word496,243483
243483_word508,243483,word508,243483
243483_word541,243483,word541,243483
243483_word703,243483,word703,243483
243483_word704,243483,word704,243483
243483_word780,243483,word780,243483
243483_word931,243483,word931,243483
245288_word1002,245288,word1002,245288
245288_word1050,245288,word1050,245288
245288_word1167,245288,word1167,245288
245288_word1170,245288,word1170,245288
245288_word1171,245288,word1171,245288
245288_word1216,245288,word1216,245288
245288_word1264,245288,word1264,245288
245288_word1275,245288,word1275,245288
245288_word13,245288,word13,245288
245288_word1352,245288,word1352,245288
245288_word180,245288,word180,245288
245288_word252,245288,word252,245288
245288_word264,245288,word264,245288
245288_word379,245288,word379,245288
245288_word394,245288,word394,245288
245288_word530,245288,word530,245288
245288_word582,245288,word582,245288
245288_word674,245288,word674,245288
245288_word974,245288,word974,245288
245955_word1076,245955,word1076,245955
245955_word1132,245955,word1132,245955
245955_word1171,245955,word1171,245955
245955_word1178,245955,word1178,245955
245955_word1210,245955,word1210,245955
245955_word1275,245955,word1275,245955
245955_word1282,245955,word1282,245955
245955_word1302,245955,word1302,245955
245955_word1306,245955,word1306,245955
245955_word1382,245955,word1382,245955
245955_word1387,245955,word1387,245955
245955_word170,245955,word170,245955
245955_word22,245955,word22,245955
245955_word322,245955,word322,245955
245955_word432,245955,word432,245955
245955_word59,245955,word59,245955
245955_word724,245955,word724,245955
245955_word857,245955,word857,245955
245955_word912,245955,word912,245955
245955_word922,245955,word922,245955
246618_word1071,246618,word1071,246618
246618_word1073,246618,word1073,246618
246618_word1106,246618,word1106,246618
246618_word1175,246618,word1175,246618
246618_word1178,246618,word1178,246618
246618_word1180,246618,word1180,246618
246618_word1241,246618,word1241,246618
246618_word1321,246618,word1321,246618
246618_word214,246618,word214,246618
246618_word311,246618,word311,246618
246618_word378,246618,word378,246618
246618_word458,246618,word458,246618
246618_word496,246618,word496,246618
246618_word508,246618,word508,246618
246618_word698,246618,word698,246618
246618_word704,246618,word704,246618
246618_word780,246618,word780,246618
246618_word831,246618,word831,246618
246618_word895,246618,word895,246618
248119_word1054,248119,word1054,248119
248119_word1060,248119,word1060,248119
248119_word1126,248119,word1126,248119
248119_word1178,248119,word1178,248119
248119_word1264,248119,word1264,248119
248119_word1282,248119,word1282,248119
248119_word1305,248119,word1305,248119
248119_word1380,248119,word1380,248119
248119_word1414,248119,word1414,248119
248119_word1427,248119,word1427,248119
248119_word188,248119,word188,248119
248119_word212,248119,word212,248119
248119_word259,248119,word259,248119
248119_word508,248119,word508,248119
248119_word724,248119,word724,248119
248119_word778,248119,word778,248119
248395_word1160,248395,word1160,248395
248395_word133,248395,word133,248395
248395_word1361,248395,word1361,248395
248395_word144,248395,word144,248395
248395_word161,248395,word161,248395
248395_word177,248395,word177,248395
248395_word180,248395,word180,248395
248395_word20,248395,word20,248395
248395_word218,248395,word218,248395
248395_word382,248395,word382,248395
248395_word537,248395,word537,248395
248395_word719,248395,word719,248395
248395_word755,248395,word755,248395
248395_word775,248395,word775,248395
248395_word882,248395,word882,248395
248395_word970,248395,word970,248395
248425_word1236,248425,word1236,248425
248425_word1354,248425,word1354,248425
248425_word1357,248425,word1357,248425
248425_word479,248425,word479,248425
248425_word496,248425,word496,248425
248425_word508,248425,word508,248425
248425_word704,248425,word704,248425
248431_word1180,248431,word1180,248431
248431_word1250,248431,word1250,248431
248431_word1354,248431,word1354,248431
248431_word443,248431,word443,248431
248431_word496,248431,word496,248431
248431_word508,248431,word508,248431
248823_word1073,248823,word1073,248823
248823_word1082,248823,word1082,248823
248823_word1098,248823,word1098,248823
248823_word112,248823,word112,248823
248823_word1132,248823,word1132,248823
248823_word1178,248823,word1178,248823
248823_word1208,248823,word1208,248823
248823_word1264,248823,word1264,248823
248823_word39,248823,word39,248823
248823_word396,248823,word396,248823
248823_word42,248823,word42,248823
248823_word540,248823,word540,248823
248823_word558,248823,word558,248823
248823_word582,248823,word582,248823
248823_word684,248823,word684,248823
248823_word730,248823,word730,248823
248823_word837,248823,word837,248823
248823_word908,248823,word908,248823
248823_word979,248823,word979,248823
248823_word989,248823,word989,248823
249421_word1072,249421,word1072,249421
249421_word1210,249421,word1210,249421
249421_word1249,249421,word1249,249421
249421_word177,249421,word177,249421
249421_word464,249421,word464,249421
249421_word724,249421,word724,249421
249858_word1178,249858,word1178,249858
249858_word1210,249858,word1210,249858
249858_word1212,249858,word1212,249858
249858_word1233,249858,word1233,249858
249858_word1234,249858,word1234,249858
249858_word1260,249858,word1260,249858
249858_word1264,249858,word1264,249858
249858_word1333,249858,word1333,249858
249858_word1428,249858,word1428,249858
249858_word325,249858,word325,249858
249858_word337,249858,word337,249858
249858_word443,249858,word443,249858
249858_word475,249858,word475,249858
249858_word484,249858,word484,249858
249858_word511,249858,word511,249858
249858_word541,249858,word541,249858
249858_word616,249858,word616,249858
249858_word698,249858,word698,249858
249858_word699,249858,word699,249858
249858_word730,249858,word730,249858
249858_word90,249858,word90,249858
249858_word958,249858,word958,249858
250566_word100,250566,word100,250566
250566_word1092,250566,word1092,250566
250566_word1171,250566,word1171,250566
250566_word1219,250566,word1219,250566
250566_word1258,250566,word1258,250566
250566_word1259,250566,word1259,250566
250566_word1263,250566,word1263,250566
250566_word1264,250566,word1264,250566
250566_word1289,250566,word1289,250566
250566_word1353,250566,word1353,250566
250566_word1354,250566,word1354,250566
250566_word229,250566,word229,250566
250566_word262,250566,word262,250566
250566_word432,250566,word432,250566
250566_word616,250566,word616,250566
250566_word620,250566,word620,250566
250566_word641,250566,word641,250566
250566_word716,250566,word716,250566
250566_word720,250566,word720,250566
250566_word730,250566,word730,250566
250566_word764,250566,word764,250566
251756_word1004,251756,word1004,251756
251756_word1020,251756,word1020,251756
251756_word1074,251756,word1074,251756
251756_word1076,251756,word1076,251756
251756_word1089,251756,word1089,251756
251756_word1264,251756,word1264,251756
251756_word1387,251756,word1387,251756
251756_word1416,251756,word1416,251756
251756_word188,251756,word188,251756
251756_word20,251756,word20,251756
251756_word214,251756,word214,251756
251756_word510,251756,word510,251756
251756_word620,251756,word620,251756
251756_word7,251756,word7,251756
251756_word775,251756,word775,251756
251756_word809,251756,word809,251756
251756_word956,251756,word956,251756
251756_word97,251756,word97,251756
251756_word970,251756,word970,251756
252715_word1076,252715,word1076,252715
252715_word1086,252715,word1086,252715
252715_word1098,252715,word1098,252715
252715_word1133,252715,word1133,252715
252715_word1172,252715,word1172,252715
252715_word1173,252715,word1173,252715
252715_word1178,252715,word1178,252715
252715_word1264,252715,word1264,252715
252715_word1268,252715,word1268,252715
252715_word1295,252715,word1295,252715
252715_word1382,252715,word1382,252715
252715_word1390,252715,word1390,252715
252715_word1419,252715,word1419,252715
252715_word143,252715,word143,252715
252715_word1430,252715,word1430,252715
252715_word193,252715,word193,252715
252715_word3,252715,word3,252715
252715_word592,252715,word592,252715
252715_word764,252715,word764,252715
252715_word803,252715,word803,252715
252715_word926,252715,word926,252715
252725_word1073,252725,word1073,252725
252725_word1119,252725,word1119,252725
252725_word1152,252725,word1152,252725
252725_word1178,252725,word1178,252725
252725_word1209,252725,word1209,252725
252725_word1264,252725,word1264,252725
252725_word1337,252725,word1337,252725
252725_word1390,252725,word1390,252725
252725_word188,252725,word188,252725
252725_word229,252725,word229,252725
252725_word300,252725,word300,252725
252725_word39,252725,word39,252725
252725_word506,252725,word506,252725
252725_word624,252725,word624,252725
252725_word641,252725,word641,252725
252725_word677,252725,word677,252725
252725_word724,252725,word724,252725
252725_word726,252725,word726,252725
252725_word764,252725,word764,252725
252725_word871,252725,word871,252725
253762_word1022,253762,word1022,253762
253762_word1042,253762,word1042,253762
253762_word1097,253762,word1097,253762
253762_word1178,253762,word1178,253762
253762_word1209,253762,word1209,253762
253762_word1210,253762,word1210,253762
253762_word1255,253762,word1255,253762
253762_word126,253762,word126,253762
253762_word1302,253762,word1302,253762
253762_word1382,253762,word1382,253762
253762_word1413,253762,word1413,253762
253762_word1415,253762,word1415,253762
253762_word472,253762,word472,253762
253762_word517,253762,word517,253762
253762_word53,253762,word53,253762
253762_word541,253762,word541,253762
253762_word549,253762,word549,253762
253762_word592,253762,word592,253762
253762_word648,253762,word648,253762
253762_word695,253762,word695,253762
253971_word1072,253971,word1072,253971
253971_word1120,253971,word1120,253971
253971_word1128,253971,word1128,253971
253971_word1139,253971,word1139,253971
253971_word1175,253971,word1175,253971
253971_word1263,253971,word1263,253971
253971_word1264,253971,word1264,253971
253971_word1427,253971,word1427,253971
253971_word178,253971,word178,253971
253971_word20,253971,word20,253971
253971_word285,253971,word285,253971
253971_word293,253971,word293,253971
253971_word325,253971,word325,253971
253971_word40,253971,word40,253971
253971_word42,253971,word42,253971
253971_word701,253971,word701,253971
253971_word764,253971,word764,253971
253971_word779,253971,word779,253971
253971_word866,253971,word866,253971
253971_word922,253971,word922,253971
253971_word970,253971,word970,253971
254923_word1076,254923,word1076,254923
254923_word1139,254923,word1139,254923
254923_word1178,254923,word1178,254923
254923_word1258,254923,word1258,254923
254923_word1264,254923,word1264,254923
254923_word1353,254923,word1353,254923
254923_word1361,254923,word1361,254923
254923_word1378,254923,word1378,254923
254923_word212,254923,word212,254923
254923_word385,254923,word385,254923
254923_word470,254923,word470,254923
254923_word471,254923,word471,254923
254923_word496,254923,word496,254923
254923_word508,254923,word508,254923
254923_word616,254923,word616,254923
254923_word622,254923,word622,254923
254923_word644,254923,word644,254923
254923_word697,254923,word697,254923
254923_word730,254923,word730,254923
254923_word756,254923,word756,254923
254923_word764,254923,word764,254923
254923_word788,254923,word788,254923
254923_word870,254923,word870,254923
254923_word95,254923,word95,254923
255233_word1160,255233,word1160,255233
255233_word1164,255233,word1164,255233
255233_word1178,255233,word1178,255233
255233_word1204,255233,word1204,255233
255233_word1326,255233,word1326,255233
255233_word1385,255233,word1385,255233
255233_word188,255233,word188,255233
255233_word235,255233,word235,255233
255233_word334,255233,word334,255233
255233_word41,255233,word41,255233
255233_word510,255233,word510,255233
255233_word625,255233,word625,255233
255233_word634,255233,word634,255233
255233_word641,255233,word641,255233
255233_word716,255233,word716,255233
255233_word751,255233,word751,255233
255233_word759,255233,word759,255233
255233_word778,255233,word778,255233
255233_word806,255233,word806,255233
255233_word813,255233,word813,255233
255233_word820,255233,word820,255233
255628_word1066,255628,word1066,255628
255628_word1152,255628,word1152,255628
255628_word1178,255628,word1178,255628
255628_word1179,255628,word1179,255628
255628_word1202,255628,word1202,255628
255628_word1231,255628,word1231,255628
255628_word1263,255628,word1263,255628
255628_word127,255628,word127,255628
255628_word1302,255628,word1302,255628
255628_word1333,255628,word1333,255628
255628_word1393,255628,word1393,255628
255628_word20,255628,word20,255628
255628_word387,255628,word387,255628
255628_word394,255628,word394,255628
255628_word515,255628,word515,255628
255628_word537,255628,word537,255628
255628_word543,255628,word543,255628
255628_word620,255628,word620,255628
255628_word702,255628,word702,255628
255628_word738,255628,word738,255628
255628_word861,255628,word861,255628
255628_word878,255628,word878,255628
255628_word938,255628,word938,255628
255628_word954,255628,word954,255628
256106_word1296,256106,word1296,256106
256106_word1349,256106,word1349,256106
256106_word1353,256106,word1353,256106
256106_word1356,256106,word1356,256106
256106_word1382,256106,word1382,256106
256106_word1390,256106,word1390,256106
256106_word20,256106,word20,256106
256106_word348,256106,word348,256106
256106_word570,256106,word570,256106
256106_word616,256106,word616,256106
256106_word646,256106,word646,256106
256106_word697,256106,word697,256106
256106_word701,256106,word701,256106
256106_word716,256106,word716,256106
256106_word725,256106,word725,256106
256106_word913,256106,word913,256106
256106_word983,256106,word983,256106
258259_word1075,258259,word1075,258259
258259_word1108,258259,word1108,258259
258259_word1121,258259,word1121,258259
258259_word1160,258259,word1160,258259
258259_word1201,258259,word1201,258259
258259_word1329,258259,word1329,258259
258259_word1331,258259,word1331,258259
258259_word1379,258259,word1379,258259
258259_word3,258259,word3,258259
258259_word403,258259,word403,258259
258259_word508,258259,word508,258259
258259_word547,258259,word547,258259
258259_word58,258259,word58,258259
258259_word598,258259,word598,258259
258259_word613,258259,word613,258259
258259_word66,258259,word66,258259
258259_word697,258259,word697,258259
258259_word716,258259,word716,258259
258259_word725,258259,word725,258259
258259_word748,258259,word748,258259
258259_word841,258259,word841,258259
258259_word843,258259,word843,258259
258259_word879,258259,word879,258259
259126_word100,259126,word100,259126
259126_word1044,259126,word1044,259126
259126_word1152,259126,word1152,259126
259126_word1153,259126,word1153,259126
259126_word1329,259126,word1329,259126
259126_word1354,259126,word1354,259126
259126_word1387,259126,word1387,259126
259126_word1412,259126,word1412,259126
259126_word180,259126,word180,259126
259126_word197,259126,word197,259126
259126_word716,259126,word716,259126
259126_word876,259126,word876,259126
259126_word943,259126,word943,259126
259701_word1152,259701,word1152,259701
259701_word1156,259701,word1156,259701
259701_word1172,259701,word1172,259701
259701_word1175,259701,word1175,259701
259701_word1210,259701,word1210,259701
259701_word1282,259701,word1282,259701
259701_word133,259701,word133,259701
259701_word1353,259701,word1353,259701
259701_word204,259701,word204,259701
259701_word496,259701,word496,259701
259701_word508,259701,word508,259701
259701_word62,259701,word62,259701
259701_word744,259701,word744,259701
259701_word805,259701,word805,259701
259701_word978,259701,word978,259701
259702_word1144,259702,word1144,259702
259702_word1152,259702,word1152,259702
259702_word1172,259702,word1172,259702
259702_word1180,259702,word1180,259702
259702_word1199,259702,word1199,259702
259702_word1276,259702,word1276,259702
259702_word1304,259702,word1304,259702
259702_word133,259702,word133,259702
259702_word1356,259702,word1356,259702
259702_word1360,259702,word1360,259702
259702_word1394,259702,word1394,259702
259702_word141,259702,word141,259702
259702_word1412,259702,word1412,259702
259702_word462,259702,word462,259702
259702_word508,259702,word508,259702
259702_word611,259702,word611,259702
259702_word704,259702,word704,259702
259702_word713,259702,word713,259702
259702_word736,259702,word736,259702
259702_word90,259702,word90,259702
259702_word963,259702,word963,259702
259772_word1076,259772,word1076,259772
259772_word1077,259772,word1077,259772
259772_word108,259772,word108,259772
259772_word1178,259772,word1178,259772
259772_word1204,259772,word1204,259772
259772_word1206,259772,word1206,259772
259772_word1263,259772,word1263,259772
259772_word1284,259772,word1284,259772
259772_word1321,259772,word1321,259772
259772_word1381,259772,word1381,259772
259772_word1387,259772,word1387,259772
259772_word343,259772,word343,259772
259772_word5,259772,word5,259772
259772_word643,259772,word643,259772
259772_word689,259772,word689,259772
259772_word726,259772,word726,259772
259772_word751,259772,word751,259772
259772_word759,259772,word759,259772
259772_word961,259772,word961,259772
260121_word1043,260121,word1043,260121
260121_word1132,260121,word1132,260121
260121_word1175,260121,word1175,260121
260121_word1188,260121,word1188,260121
260121_word1264,260121,word1264,260121
260121_word1329,260121,word1329,260121
260121_word1350,260121,word1350,260121
260121_word1366,260121,word1366,260121
260121_word137,260121,word137,260121
260121_word20,260121,word20,260121
260121_word421,260121,word421,260121
260121_word457,260121,word457,260121
260121_word481,260121,word481,260121
260121_word508,260121,word508,260121
260121_word569,260121,word569,260121
260121_word593,260121,word593,260121
260121_word712,260121,word712,260121
260121_word756,260121,word756,260121
260121_word775,260121,word775,260121
260121_word913,260121,word913,260121
260121_word945,260121,word945,260121
260979_word1119,260979,word1119,260979
260979_word1264,260979,word1264,260979
260979_word1296,260979,word1296,260979
260979_word1337,260979,word1337,260979
260979_word1382,260979,word1382,260979
260979_word218,260979,word218,260979
260979_word239,260979,word239,260979
260979_word259,260979,word259,260979
260979_word279,260979,word279,260979
260979_word284,260979,word284,260979
260979_word336,260979,word336,260979
260979_word448,260979,word448,260979
260979_word53,260979,word53,260979
260979_word682,260979,word682,260979
260979_word697,260979,word697,260979
260979_word711,260979,word711,260979
260979_word725,260979,word725,260979
260979_word811,260979,word811,260979
260979_word863,260979,word863,260979
260979_word90,260979,word90,260979
261040_word1175,261040,word1175,261040
261040_word1194,261040,word1194,261040
261040_word1231,261040,word1231,261040
261040_word1263,261040,word1263,261040
261040_word1264,261040,word1264,261040
261040_word129,261040,word129,261040
261040_word1290,261040,word1290,261040
261040_word1294,261040,word1294,261040
261040_word1302,261040,word1302,261040
261040_word1394,261040,word1394,261040
261040_word1424,261040,word1424,261040
261040_word152,261040,word152,261040
261040_word155,261040,word155,261040
261040_word223,261040,word223,261040
261040_word306,261040,word306,261040
261040_word42,261040,word42,261040
261040_word476,261040,word476,261040
261040_word616,261040,word616,261040
261040_word716,261040,word716,261040
261040_word751,261040,word751,261040
261040_word755,261040,word755,261040
261040_word759,261040,word759,261040
261040_word93,261040,word93,261040
262108_word1209,262108,word1209,262108
262108_word1223,262108,word1223,262108
262108_word136,262108,word136,262108
262108_word426,262108,word426,262108
262108_word912,262108,word912,262108
262121_word1076,262121,word1076,262121
262121_word1124,262121,word1124,262121
262121_word1132,262121,word1132,262121
262121_word1150,262121,word1150,262121
262121_word1178,262121,word1178,262121
262121_word1223,262121,word1223,262121
262121_word1275,262121,word1275,262121
262121_word1390,262121,word1390,262121
262121_word214,262121,word214,262121
262121_word451,262121,word451,262121
262121_word496,262121,word496,262121
262121_word508,262121,word508,262121
262121_word594,262121,word594,262121
262121_word766,262121,word766,262121
262121_word883,262121,word883,262121
262178_word1082,262178,word1082,262178
262178_word1133,262178,word1133,262178
262178_word1172,262178,word1172,262178
262178_word1178,262178,word1178,262178
262178_word1216,262178,word1216,262178
262178_word1231,262178,word1231,262178
262178_word1297,262178,word1297,262178
262178_word1306,262178,word1306,262178
262178_word1424,262178,word1424,262178
262178_word20,262178,word20,262178
262178_word206,262178,word206,262178
262178_word262,262178,word262,262178
262178_word28,262178,word28,262178
262178_word296,262178,word296,262178
262178_word334,262178,word334,262178
262178_word369,262178,word369,262178
262178_word384,262178,word384,262178
262178_word45,262178,word45,262178
262178_word496,262178,word496,262178
262178_word508,262178,word508,262178
262178_word510,262178,word510,262178
262178_word775,262178,word775,262178
262178_word811,262178,word811,262178
263069_word1026,263069,word1026,263069
263069_word1100,263069,word1100,263069
263069_word111,263069,word111,263069
263069_word1152,263069,word1152,263069
263069_word1172,263069,word1172,263069
263069_word1179,263069,word1179,263069
263069_word1302,263069,word1302,263069
263069_word133,263069,word133,263069
263069_word174,263069,word174,263069
263069_word18,263069,word18,263069
263069_word180,263069,word180,263069
263069_word291,263069,word291,263069
263069_word293,263069,word293,263069
263069_word388,263069,word388,263069
263069_word496,263069,word496,263069
263069_word508,263069,word508,263069
263069_word535,263069,word535,263069
263069_word62,263069,word62,263069
263069_word837,263069,word837,263069
263069_word853,263069,word853,263069
263069_word974,263069,word974,263069
263279_word1094,263279,word1094,263279
263279_word1124,263279,word1124,263279
263279_word1263,263279,word1263,263279
263279_word1264,263279,word1264,263279
263279_word1382,263279,word1382,263279
263279_word142,263279,word142,263279
263279_word179,263279,word179,263279
263279_word192,263279,word192,263279
263279_word399,263279,word399,263279
263279_word424,263279,word424,263279
263279_word484,263279,word484,263279
263279_word541,263279,word541,263279
263279_word549,263279,word549,263279
263279_word668,263279,word668,263279
263279_word702,263279,word702,263279
263279_word716,263279,word716,263279
263279_word815,263279,word815,263279
263279_word875,263279,word875,263279
263279_word893,263279,word893,263279
263279_word914,263279,word914,263279
263482_word1006,263482,word1006,263482
263482_word1061,263482,word1061,263482
263482_word1076,263482,word1076,263482
263482_word1133,263482,word1133,263482
263482_word1178,263482,word1178,263482
263482_word1193,263482,word1193,263482
263482_word1202,263482,word1202,263482
263482_word1204,263482,word1204,263482
263482_word1207,263482,word1207,263482
263482_word1264,263482,word1264,263482
263482_word1302,263482,word1302,263482
263482_word1304,263482,word1304,263482
263482_word248,263482,word248,263482
263482_word339,263482,word339,263482
263482_word370,263482,word370,263482
263482_word40,263482,word40,263482
263482_word486,263482,word486,263482
263482_word508,263482,word508,263482
263482_word712,263482,word712,263482
263482_word731,263482,word731,263482
263482_word815,263482,word815,263482
263482_word937,263482,word937,263482
263486_word1058,263486,word1058,263486
263486_word1076,263486,word1076,263486
263486_word1124,263486,word1124,263486
263486_word1128,263486,word1128,263486
263486_word1178,263486,word1178,263486
263486_word1262,263486,word1262,263486
263486_word1264,263486,word1264,263486
263486_word1329,263486,word1329,263486
263486_word1334,263486,word1334,263486
263486_word1382,263486,word1382,263486
263486_word1424,263486,word1424,263486
263486_word163,263486,word163,263486
263486_word403,263486,word403,263486
263486_word417,263486,word417,263486
263486_word422,263486,word422,263486
263486_word507,263486,word507,263486
263486_word613,263486,word613,263486
263486_word62,263486,word62,263486
263486_word667,263486,word667,263486
263486_word726,263486,word726,263486
263486_word730,263486,word730,263486
263486_word758,263486,word758,263486
263486_word801,263486,word801,263486
263486_word815,263486,word815,263486
263486_word970,263486,word970,263486
263498_word100,263498,word100,263498
263498_word1150,263498,word1150,263498
263498_word1178,263498,word1178,263498
263498_word1179,263498,word1179,263498
263498_word1188,263498,word1188,263498
263498_word13,263498,word13,263498
263498_word1307,263498,word1307,263498
263498_word1390,263498,word1390,263498
263498_word1402,263498,word1402,263498
263498_word1416,263498,word1416,263498
263498_word20,263498,word20,263498
263498_word300,263498,word300,263498
263498_word496,263498,word496,263498
263498_word508,263498,word508,263498
263498_word526,263498,word526,263498
263498_word641,263498,word641,263498
263498_word667,263498,word667,263498
263498_word710,263498,word710,263498
263498_word716,263498,word716,263498
263498_word775,263498,word775,263498
263553_word1242,263553,word1242,263553
263553_word1329,263553,word1329,263553
263553_word1367,263553,word1367,263553
263553_word1431,263553,word1431,263553
263553_word337,263553,word337,263553
263553_word534,263553,word534,263553
263553_word541,263553,word541,263553
264347_word1015,264347,word1015,264347
264347_word1065,264347,word1065,264347
264347_word1141,264347,word1141,264347
264347_word1206,264347,word1206,264347
264347_word1254,264347,word1254,264347
264347_word1260,264347,word1260,264347
264347_word1329,264347,word1329,264347
264347_word133,264347,word133,264347
264347_word1333,264347,word1333,264347
264347_word20,264347,word20,264347
264347_word239,264347,word239,264347
264347_word3,264347,word3,264347
264347_word327,264347,word327,264347
264347_word457,264347,word457,264347
264347_word481,264347,word481,264347
264347_word523,264347,word523,264347
264347_word589,264347,word589,264347
264347_word761,264347,word761,264347
264347_word775,264347,word775,264347
264347_word832,264347,word832,264347
264347_word927,264347,word927,264347
264347_word940,264347,word940,264347
264347_word968,264347,word968,264347
264556_word115,264556,word115,264556
264556_word1150,264556,word1150,264556
264556_word1210,264556,word1210,264556
264556_word1250,264556,word1250,264556
264556_word1285,264556,word1285,264556
264556_word1317,264556,word1317,264556
264556_word1339,264556,word1339,264556
264556_word1353,264556,word1353,264556
264556_word565,264556,word565,264556
264556_word620,264556,word620,264556
264556_word667,264556,word667,264556
264556_word724,264556,word724,264556
264556_word738,264556,word738,264556
264556_word754,264556,word754,264556
264556_word878,264556,word878,264556
264556_word924,264556,word924,264556
264556_word988,264556,word988,264556
265203_word1076,265203,word1076,265203
265203_word1226,265203,word1226,265203
265203_word131,265203,word131,265203
265203_word132,265203,word132,265203
265203_word1410,265203,word1410,265203
265203_word511,265203,word511,265203
265203_word755,265203,word755,265203
265203_word94,265203,word94,265203
267003_word1063,267003,word1063,267003
267003_word1097,267003,word1097,267003
267003_word1124,267003,word1124,267003
267003_word1152,267003,word1152,267003
267003_word1231,267003,word1231,267003
267003_word124,267003,word124,267003
267003_word1264,267003,word1264,267003
267003_word1329,267003,word1329,267003
267003_word1398,267003,word1398,267003
