word_cited_id,add_numerical,paper_id_word_cited_id,paper_id
word403,1118302,2112,173.0
word648,168958,2113,130.0
word1073,11342,2114,151.0
word1382,385572,2115,130.0
word730,249858,2116,151.0
word875,318071,2117,194.0
word1076,112099,2118,168.0
word204,644843,2119,194.0
word1076,1134197,2120,130.0
word1340,40124,2121,150.0
word5,337766,2122,168.0
word1306,84021,2123,167.0
word1360,112813,2124,166.0
word875,6209,2125,140.0
word465,628815,2126,140.0
word523,134128,2127,140.0
word1254,1126029,2128,130.0
word540,48066,2129,150.0
word1167,1107136,2130,167.0
word834,61073,2131,167.0
word1357,194609,2132,127.0
word764,1129778,2133,167.0
word1149,1112650,2134,194.0
word1236,27535,2135,194.0
word724,249421,2136,127.0
word702,1136791,2137,167.0
word88,18773,2138,194.0
word421,37998,2139,173.0
word1250,1152421,2140,158.0
word906,240791,2141,158.0
word132,11093,2142,194.0
word1382,30895,2143,150.0
word1337,66564,2144,158.0
word1302,503883,2145,158.0
word891,198866,2146,166.0
word1082,49753,2147,194.0
word423,1131266,2148,194.0
word508,28641,2149,150.0
word702,134060,2150,150.0
word703,308003,2151,173.0
word285,1153166,2152,166.0
word845,1127541,2153,127.0
word508,10793,2154,150.0
word1264,15429,2155,150.0
word1180,140005,2156,150.0
word1346,1123087,2157,127.0
word1339,694759,2158,158.0
word1398,1955,2159,166.0
word218,853118,2160,127.0
word1377,1000012,2161,173.0
word1018,83847,2162,127.0
word898,58540,2163,140.0
word13,103529,2164,166.0
word1340,58758,2165,158.0
word369,1115886,2166,140.0
word1122,74821,2167,194.0
word20,7032,2168,194.0
word830,95586,2169,140.0
word1179,13656,2170,127.0
word39,28389,2171,140.0
word531,654339,2172,158.0
word755,463825,2173,150.0
word522,1104749,2174,158.0
word1312,763010,2175,127.0
word1231,66794,2176,194.0
word211,1129608,2177,127.0
word13,1128935,2178,173.0
word1176,40124,2179,150.0
word866,644361,2180,194.0
word1188,1103676,2181,127.0
word1210,509379,2182,150.0
word195,194645,2183,140.0
word1267,1130808,2184,127.0
word508,28387,2185,140.0
word1231,1130568,2186,127.0
word5,20923,2187,194.0
word718,83847,2188,127.0
word53,211906,2189,150.0
word1418,643734,2190,127.0
word1329,100961,2191,127.0
word1210,111866,2192,150.0
word1097,22563,2193,127.0
word989,39403,2194,125.0
word1218,118559,2195,125.0
word663,1121739,2196,125.0
word1425,1129629,2197,158.0
word932,1131257,2198,194.0
word873,59772,2199,127.0
word1190,75983,2200,127.0
word214,1154076,2201,158.0
word624,166825,2202,166.0
word994,1130080,2203,127.0
word1074,28202,2204,125.0
word353,1120431,2205,127.0
word727,10435,2206,166.0
word1178,285687,2207,127.0
word311,98693,2208,158.0
word1210,1105877,2209,194.0
word153,202639,2210,121.0
word528,340078,2211,121.0
word403,1136310,2212,194.0
word1393,67245,2213,121.0
word451,262121,2214,158.0
word1072,270456,2215,121.0
word360,1103315,2216,125.0
word203,34961,2217,121.0
word1173,1133004,2218,121.0
word515,43186,2219,121.0
word132,108983,2220,194.0
word449,310530,2221,166.0
word1118,642847,2222,194.0
word1027,1124837,2223,194.0
word51,1120713,2224,166.0
word268,7867,2225,166.0
word775,575292,2226,158.0
word812,1125993,2227,166.0
word369,1121398,2228,158.0
word350,7537,2229,121.0
word1256,37884,2230,194.0
word1076,562940,2231,173.0
word100,13982,2232,150.0
word775,66982,2233,121.0
word1082,1131557,2234,158.0
word577,95594,2235,125.0
word876,20850,2236,150.0
word860,79817,2237,194.0
word1337,124734,2238,150.0
word613,1118302,2239,173.0
word1293,69198,2240,121.0
word1136,210309,2241,150.0
word751,1022969,2242,166.0
word1098,25794,2243,121.0
word1025,34355,2244,121.0
word1236,44455,2245,158.0
word354,1213,2246,160.0
word912,177998,2247,124.0
word648,1121254,2248,194.0
word641,289781,2249,124.0
word727,1104787,2250,121.0
word704,72406,2251,125.0
word1425,1112075,2252,121.0
word809,559804,2253,192.0
word1391,814836,2254,160.0
word1380,235678,2255,160.0
word920,1114838,2256,150.0
word1076,1134197,2257,121.0
word110,1106630,2258,121.0
word22,245955,2259,125.0
word119,592975,2260,124.0
word206,171954,2261,146.0
word49,1108841,2262,118.0
word1178,66563,2263,124.0
word1394,1110947,2264,166.0
word757,33907,2265,124.0
word1178,1111052,2266,125.0
word769,368605,2267,118.0
word1210,1130634,2268,118.0
word830,459216,2269,124.0
word213,50381,2270,146.0
word590,137868,2271,192.0
word722,87417,2272,124.0
word1176,173863,2273,192.0
word465,763010,2274,118.0
word510,28267,2275,166.0
word396,711994,2276,118.0
word1264,1153148,2277,192.0
word1333,509315,2278,124.0
word724,28471,2279,125.0
word180,1114153,2280,118.0
word486,180187,2281,160.0
word1061,81722,2282,166.0
word1264,1129243,2283,125.0
word224,1119004,2284,118.0
word218,248395,2285,118.0
word1148,1103960,2286,124.0
word98,75694,2287,125.0
word1302,367312,2288,118.0
word432,28649,2289,146.0
word974,23069,2290,192.0
word1309,6346,2291,166.0
word809,96847,2292,124.0
word624,1152259,2293,192.0
word1210,1110531,2294,166.0
word1133,1102407,2295,118.0
word305,1153091,2296,160.0
word667,576257,2297,124.0
word1178,124064,2298,125.0
word875,653441,2299,192.0
word912,696345,2300,118.0
word787,459216,2301,124.0
word1167,801170,2302,124.0
word515,1105574,2303,118.0
word1224,1122704,2304,118.0
word1178,1132809,2305,160.0
word938,82090,2306,124.0
word1353,641976,2307,118.0
word1053,85299,2308,118.0
word458,521207,2309,166.0
word1354,98698,2310,124.0
word399,27535,2311,192.0
word674,593921,2312,124.0
word830,170338,2313,125.0
word511,1109439,2314,118.0
word616,85452,2315,146.0
word46,184918,2316,118.0
word508,96851,2317,124.0
word1331,7047,2318,125.0
word1180,714256,2319,192.0
word1317,264556,2320,117.0
word1098,73712,2321,117.0
word683,34315,2322,117.0
word667,628459,2323,117.0
word765,633585,2324,192.0
word716,250566,2325,166.0
word1178,1126011,2326,192.0
word193,300071,2327,192.0
word598,642681,2328,192.0
word1255,964248,2329,192.0
word133,1135125,2330,117.0
word293,1122574,2331,117.0
word620,1118347,2332,117.0
word563,593105,2333,124.0
word640,167205,2334,160.0
word1390,1129907,2335,192.0
word725,241133,2336,146.0
word1382,302545,2337,192.0
word1157,8687,2338,160.0
word179,595157,2339,124.0
word820,74975,2340,156.0
word986,60682,2341,156.0
word882,582343,2342,146.0
word775,1130568,2343,117.0
word1119,108962,2344,192.0
word185,13966,2345,125.0
word1096,51909,2346,160.0
word701,711598,2347,146.0
word1055,38839,2348,156.0
word167,1112194,2349,117.0
word756,126912,2350,192.0
word753,133553,2351,117.0
word688,29723,2352,192.0
word506,434,2353,125.0
word822,189577,2354,189.0
word676,294145,2355,160.0
word1263,17798,2356,156.0
word204,654339,2357,124.0
word1237,1107808,2358,117.0
word206,133615,2359,160.0
word545,593155,2360,124.0
word821,6910,2361,117.0
word40,1140231,2362,117.0
word204,217984,2363,117.0
word522,563613,2364,117.0
word315,1111614,2365,156.0
word640,606647,2366,124.0
word1427,61417,2367,160.0
word1260,91581,2368,189.0
word686,644363,2369,189.0
word49,709518,2370,117.0
word669,90470,2371,189.0
word368,1128291,2372,122.0
word736,801170,2373,122.0
word213,1105148,2374,125.0
word1168,1130634,2375,117.0
word1117,117316,2376,122.0
word1302,654177,2377,156.0
word1163,33907,2378,122.0
word1424,72908,2379,160.0
word1353,270456,2380,117.0
word1349,4274,2381,156.0
word634,217852,2382,160.0
word318,5348,2383,111.0
word1335,1105231,2384,122.0
word1058,1120650,2385,160.0
word1433,7297,2386,111.0
word1284,1119742,2387,189.0
word1178,6209,2388,125.0
word12,198866,2389,156.0
word508,195792,2390,122.0
word404,107177,2391,146.0
word1264,218410,2392,125.0
word1393,1125082,2393,122.0
word906,779960,2394,111.0
word1356,1113934,2395,156.0
word402,1034,2396,122.0
word1424,14430,2397,189.0
word331,1103960,2398,122.0
word1220,218666,2399,156.0
word1296,853116,2400,111.0
word402,87417,2401,122.0
word942,604073,2402,111.0
word1390,593105,2403,122.0
word1007,1102646,2404,111.0
word588,31927,2405,111.0
word1072,144408,2406,111.0
word1332,32083,2407,111.0
word668,594511,2408,122.0
word195,81350,2409,125.0
word736,96845,2410,122.0
word1264,510718,2411,189.0
word465,8224,2412,146.0
word755,10186,2413,146.0
word764,887,2414,122.0
word764,49847,2415,160.0
word212,1117786,2416,160.0
word1382,48781,2417,122.0
word247,237376,2418,146.0
word820,20528,2419,156.0
word958,8696,2420,146.0
word316,7297,2421,111.0
word524,6782,2422,146.0
word522,1071981,2423,125.0
word439,1129368,2424,122.0
word733,123556,2425,111.0
word239,45212,2426,111.0
word1072,1132434,2427,111.0
word1249,1153703,2428,156.0
word725,235670,2429,160.0
word925,1113035,2430,111.0
word730,1102400,2431,146.0
word1275,1110563,2432,111.0
word1210,1129369,2433,122.0
word1210,1110000,2434,189.0
word1264,66986,2435,111.0
word861,27510,2436,146.0
word418,22563,2437,111.0
word183,310530,2438,156.0
word451,1106547,2439,125.0
word1178,62389,2440,156.0
word1076,1153097,2441,111.0
word1111,12194,2442,146.0
word457,173863,2443,189.0
word399,601567,2444,160.0
word1171,1153724,2445,156.0
word5,95198,2446,156.0
word538,277263,2447,160.0
word1119,46452,2448,160.0
word45,238099,2449,160.0
word709,1130929,2450,111.0
word1339,62389,2451,156.0
word537,66986,2452,111.0
word696,416964,2453,104.0
word754,1154169,2454,104.0
word1382,628764,2455,104.0
word1172,1110024,2456,156.0
word701,1128542,2457,104.0
word136,10531,2458,104.0
word648,644334,2459,189.0
word1028,284023,2460,104.0
word1268,1128935,2461,160.0
word1304,646836,2462,122.0
word1264,1152307,2463,156.0
word213,395540,2464,189.0
word1144,643777,2465,104.0
word1121,18536,2466,104.0
word1178,77515,2467,146.0
word264,714879,2468,189.0
word1229,307656,2469,122.0
word47,85688,2470,129.0
word1231,25181,2471,104.0
word1304,56709,2472,122.0
word193,93555,2473,104.0
word952,632935,2474,189.0
word1061,120084,2475,104.0
word450,1117618,2476,146.0
word1335,13193,2477,125.0
word449,1113035,2478,104.0
word832,14807,2479,146.0
word940,1153097,2480,104.0
word815,133628,2481,146.0
word76,1120059,2482,104.0
word597,84459,2483,144.0
word1361,6782,2484,144.0
word932,282700,2485,101.0
word541,653628,2486,129.0
word649,1113459,2487,125.0
word860,6939,2488,129.0
word1135,1152075,2489,144.0
word1233,1110531,2490,156.0
word648,1131314,2491,189.0
word1419,1128853,2492,129.0
word141,182094,2493,122.0
word1321,16819,2494,189.0
word958,323128,2495,144.0
word484,1130780,2496,189.0
word1390,1138968,2497,122.0
word805,1107171,2498,156.0
word366,633031,2499,189.0
word702,189856,2500,189.0
word730,689152,2501,101.0
word41,1120563,2502,153.0
word616,44017,2503,144.0
word1392,1131719,2504,129.0
word24,1140231,2505,101.0
word725,428610,2506,101.0
word40,1104191,2507,101.0
word537,93555,2508,101.0
word784,13717,2509,129.0
word835,14083,2510,101.0
word1132,50807,2511,122.0
word314,47682,2512,101.0
word1175,762980,2513,101.0
word129,708945,2514,101.0
word368,191222,2515,101.0
word185,116021,2516,144.0
word1152,787016,2517,122.0
word388,1113035,2518,101.0
word40,606479,2519,120.0
word1076,582511,2520,144.0
word703,194223,2521,189.0
word331,74749,2522,144.0
word2,1120643,2523,120.0
word204,55968,2524,125.0
word188,787016,2525,120.0
word1178,737204,2526,101.0
word541,173863,2527,189.0
word1264,85299,2528,101.0
word758,1118302,2529,129.0
word1306,70970,2530,120.0
word1353,37483,2531,153.0
word1264,18777,2532,189.0
word763,141324,2533,120.0
word1379,1105530,2534,101.0
word357,1113459,2535,119.0
word390,15889,2536,153.0
word866,267824,2537,101.0
word1067,1152858,2538,189.0
word134,13193,2539,119.0
word1259,644441,2540,187.0
word1178,561595,2541,187.0
word64,19697,2542,101.0
word1250,1102407,2543,101.0
word62,1110390,2544,153.0
word830,96845,2545,120.0
word1370,42156,2546,101.0
word1258,1116268,2547,144.0
word525,83746,2548,101.0
word448,230884,2549,101.0
word538,578646,2550,120.0
word759,1152714,2551,101.0
word349,175256,2552,120.0
word522,582349,2553,100.0
word649,1128267,2554,119.0
word136,642847,2555,187.0
word191,7432,2556,119.0
word822,1131192,2557,187.0
word1178,593328,2558,120.0
word484,164,2559,144.0
word764,12638,2560,100.0
word541,4335,2561,187.0
word180,69296,2562,120.0
word206,1104851,2563,144.0
word962,1128314,2564,120.0
word817,84020,2565,187.0
word40,43698,2566,100.0
word1079,114966,2567,100.0
word881,12158,2568,144.0
word1248,13686,2569,100.0
word501,628500,2570,119.0
word1329,671293,2571,187.0
word131,642681,2572,187.0
word65,6775,2573,100.0
word807,1119654,2574,153.0
word380,32276,2575,144.0
word1306,644494,2576,187.0
word45,1127530,2577,187.0
word133,131318,2578,100.0
word873,1153183,2579,144.0
word1346,561613,2580,187.0
word1339,7297,2581,100.0
word1260,1119742,2582,187.0
word1268,282700,2583,100.0
word694,1103610,2584,144.0
word1394,1106370,2585,100.0
word579,695284,2586,144.0
word1050,647447,2587,120.0
word938,84020,2588,187.0
word385,1153891,2589,153.0
word216,1138043,2590,144.0
word780,1121057,2591,153.0
word508,1138619,2592,153.0
word1309,1129610,2593,120.0
word1269,189574,2594,187.0
word212,230879,2595,100.0
word349,654339,2596,120.0
word736,593105,2597,120.0
word1264,1126503,2598,153.0
word1264,4329,2599,187.0
word813,561364,2600,187.0
word1329,95188,2601,152.0
word781,6215,2602,119.0
word174,51909,2603,129.0
word620,54129,2604,120.0
word784,12194,2605,144.0
word1176,51180,2606,144.0
word1119,8961,2607,119.0
word874,23507,2608,100.0
word386,5869,2609,100.0
word1391,66794,2610,187.0
word726,49811,2611,144.0
word1391,1955,2612,152.0
word1325,1116181,2613,144.0
word251,28412,2614,119.0
word1347,1153106,2615,100.0
word1206,1109439,2616,100.0
word649,17201,2617,119.0
word131,26850,2618,100.0
word541,1106789,2619,187.0
word1124,1135122,2620,97.0
word1172,562067,2621,187.0
word82,137380,2622,129.0
word1152,182093,2623,119.0
word1119,103515,2624,120.0
word1074,1135589,2625,97.0
word1333,5038,2626,133.0
word95,148170,2627,120.0
word41,337766,2628,152.0
word1082,1129106,2629,152.0
word339,35490,2630,152.0
word94,22886,2631,152.0
word1048,6196,2632,119.0
word236,19231,2633,133.0
word311,1128975,2634,120.0
word1209,561809,2635,187.0
word1094,2653,2636,133.0
word490,95225,2637,133.0
word1358,7532,2638,97.0
word192,27632,2639,119.0
word1098,390896,2640,184.0
word1213,22883,2641,133.0
word133,40151,2642,133.0
word119,592975,2643,120.0
word177,119686,2644,120.0
word674,267003,2645,97.0
word1256,672064,2646,97.0
word1120,31043,2647,94.0
word1113,44455,2648,120.0
word1164,1107728,2649,94.0
word1201,1153728,2650,152.0
word20,72056,2651,94.0
word826,645046,2652,184.0
word724,115188,2653,94.0
word756,531351,2654,184.0
word212,562123,2655,94.0
word1263,210872,2656,120.0
word1123,1128201,2657,116.0
word1199,1130929,2658,94.0
word1302,1153703,2659,152.0
word1275,103430,2660,94.0
word835,1128945,2661,116.0
word1321,1153866,2662,129.0
word510,1110024,2663,152.0
word481,300806,2664,94.0
word884,103529,2665,152.0
word1006,1107095,2666,129.0
word1329,1131754,2667,116.0
word316,763181,2668,94.0
word1171,50336,2669,184.0
word1050,1111899,2670,152.0
word700,1114118,2671,94.0
word100,594119,2672,116.0
word369,190697,2673,116.0
word66,51831,2674,94.0
word710,1135115,2675,94.0
word620,1131549,2676,116.0
word994,1132443,2677,94.0
word510,28026,2678,152.0
word1264,1102548,2679,152.0
word70,310742,2680,184.0
word51,135765,2681,129.0
word179,126909,2682,184.0
word894,156977,2683,94.0
word699,38537,2684,184.0
word27,238401,2685,133.0
word1385,1153577,2686,116.0
word1076,1105622,2687,94.0
word394,1154123,2688,94.0
word1329,1114838,2689,133.0
word40,1131420,2690,94.0
word1156,577086,2691,107.0
word481,5462,2692,94.0
word358,155736,2693,133.0
word1026,263069,2694,107.0
word1193,112099,2695,138.0
word823,395547,2696,94.0
word699,672070,2697,94.0
word343,449841,2698,129.0
word1072,65650,2699,133.0
word1390,1128204,2700,107.0
word590,671269,2701,94.0
word1175,594543,2702,107.0
word1,38845,2703,138.0
word90,259702,2704,107.0
word726,753265,2705,94.0
word97,1136310,2706,184.0
word141,42848,2707,107.0
word1291,1105672,2708,94.0
word1306,1152290,2709,133.0
word1210,78557,2710,94.0
word1156,1154524,2711,129.0
word940,155736,2712,123.0
word1033,3085,2713,138.0
word805,696342,2714,92.0
word508,64319,2715,123.0
word100,1817,2716,107.0
word1042,650814,2717,107.0
word1263,1694,2718,107.0
word332,33013,2719,119.0
word1357,46501,2720,123.0
word999,1153922,2721,92.0
word730,11339,2722,123.0
word708,563613,2723,92.0
word316,7297,2724,92.0
word1263,96845,2725,107.0
word815,1133047,2726,107.0
word1302,39904,2727,92.0
word1264,99030,2728,92.0
word204,1140230,2729,92.0
word565,627024,2730,92.0
word136,154982,2731,184.0
word1132,561613,2732,184.0
word1250,155277,2733,184.0
word133,1133469,2734,119.0
word601,1135115,2735,92.0
word1315,55770,2736,138.0
word1132,57932,2737,92.0
word1077,1137140,2738,92.0
word735,1130847,2739,107.0
word1178,6169,2740,119.0
word508,59626,2741,123.0
word1210,1120866,2742,92.0
word764,18832,2743,119.0
word606,54550,2744,138.0
word1077,22875,2745,138.0
word1349,310530,2746,138.0
word549,561593,2747,184.0
word508,60560,2748,92.0
word1384,1113852,2749,123.0
word1178,561595,2750,184.0
word1345,1130808,2751,92.0
word1275,1105530,2752,92.0
word376,1033,2753,107.0
word133,1129907,2754,184.0
word1152,636098,2755,123.0
word1267,653628,2756,129.0
word538,39131,2757,138.0
word251,583318,2758,107.0
word331,397488,2759,107.0
word65,99025,2760,92.0
word1308,1385,2761,92.0
word1430,77438,2762,184.0
word703,711598,2763,123.0
word473,40886,2764,92.0
word59,74700,2765,184.0
word1306,1116410,2766,138.0
word1360,58540,2767,119.0
word1425,118436,2768,92.0
word596,310530,2769,138.0
word379,235679,2770,128.0
word1329,1123991,2771,184.0
word1264,5454,2772,92.0
word649,20526,2773,119.0
word1349,66563,2774,107.0
word750,1152162,2775,92.0
word1098,1123068,2776,184.0
word1139,644334,2777,184.0
word979,1131549,2778,107.0
word1322,1022969,2779,138.0
word1190,22883,2780,123.0
word278,3233,2781,184.0
word360,124296,2782,92.0
word1133,1121398,2783,107.0
word1264,1102761,2784,138.0
word1309,1117348,2785,92.0
word1176,124952,2786,184.0
word1334,447224,2787,107.0
word895,13205,2788,119.0
word1390,1124844,2789,89.0
word876,32276,2790,123.0
word765,1123867,2791,123.0
word1153,561610,2792,184.0
word331,25181,2793,89.0
word1147,195150,2794,128.0
word541,1106370,2795,89.0
word482,155736,2796,123.0
word1368,346292,2797,89.0
word1119,636098,2798,123.0
word1263,1130568,2799,89.0
word496,206371,2800,107.0
word839,75983,2801,86.0
word204,1119671,2802,86.0
word1387,29492,2803,86.0
word1013,8703,2804,128.0
word1300,1153933,2805,86.0
word1296,260979,2806,123.0
word234,126868,2807,138.0
word76,1120866,2808,85.0
word275,1112665,2809,85.0
word133,1135368,2810,83.0
word1410,1153097,2811,83.0
word688,1140548,2812,83.0
word1210,232860,2813,83.0
word204,1133846,2814,83.0
word733,18582,2815,107.0
word1356,567018,2816,83.0
word1297,714260,2817,165.0
word394,1121176,2818,138.0
word924,1134022,2819,107.0
word937,575402,2820,106.0
word510,84459,2821,123.0
word256,128202,2822,123.0
word1210,964248,2823,165.0
word1292,133615,2824,128.0
word517,574009,2825,106.0
word1255,1114222,2826,165.0
word1074,58758,2827,106.0
word828,6125,2828,123.0
word1171,390894,2829,165.0
word1119,593942,2830,106.0
word1229,1106789,2831,83.0
word39,1109199,2832,106.0
word1414,167670,2833,165.0
word1072,23774,2834,119.0
word1025,43639,2835,83.0
word1124,137380,2836,128.0
word1294,189571,2837,165.0
word776,1117501,2838,83.0
word1309,1131270,2839,165.0
word402,27623,2840,83.0
word648,39130,2841,138.0
word972,644448,2842,165.0
word810,1128291,2843,106.0
word572,1104787,2844,82.0
word980,143476,2845,165.0
word253,1121398,2846,106.0
word613,99023,2847,82.0
word338,1110947,2848,138.0
word695,1104449,2849,82.0
word1351,202639,2850,82.0
word360,672071,2851,82.0
word1028,230879,2852,82.0
word1126,219239,2853,123.0
word555,22874,2854,138.0
word39,606479,2855,106.0
word820,1119180,2856,138.0
word1382,1128974,2857,106.0
word423,1131745,2858,82.0
word634,136768,2859,128.0
word193,1119742,2860,165.0
word1186,46079,2861,106.0
word822,158098,2862,165.0
word293,1103016,2863,82.0
word1237,6170,2864,112.0
word338,175291,2865,82.0
word649,184157,2866,112.0
word872,20920,2867,165.0
word1025,1127863,2868,128.0
word1427,566653,2869,138.0
word291,82664,2870,138.0
word13,1131828,2871,137.0
word861,1119742,2872,165.0
word1332,65650,2873,123.0
word1153,29492,2874,82.0
word204,128383,2875,137.0
word1423,133615,2876,128.0
word188,1694,2877,106.0
word1178,155736,2878,123.0
word1382,189572,2879,165.0
word394,63915,2880,82.0
word1354,20180,2881,137.0
word45,642827,2882,165.0
word508,1119751,2883,123.0
word125,380341,2884,82.0
word1396,28387,2885,112.0
word816,634975,2886,106.0
word324,118558,2887,112.0
word761,264347,2888,123.0
word878,1132948,2889,82.0
word895,98693,2890,106.0
word1263,1128975,2891,106.0
word1178,1131335,2892,165.0
word262,20528,2893,137.0
word650,6170,2894,112.0
word620,161221,2895,82.0
word143,89416,2896,165.0
word525,235776,2897,123.0
word1231,1481,2898,137.0
word879,1071981,2899,112.0
word1211,6539,2900,113.0
word136,1110000,2901,154.0
word1388,187260,2902,137.0
word489,696346,2903,82.0
word1055,85324,2904,82.0
word1432,1133008,2905,82.0
word349,119956,2906,82.0
word109,709113,2907,128.0
word912,1132157,2908,113.0
word1315,133567,2909,82.0
word1353,1110390,2910,137.0
word1357,1152569,2911,106.0
word1302,35335,2912,79.0
word213,75695,2913,79.0
word59,1113534,2914,79.0
word1398,1133428,2915,79.0
word726,20833,2916,137.0
word924,481073,2917,112.0
word1300,20923,2918,154.0
word861,1121254,2919,154.0
word1246,86840,2920,113.0
word764,1128927,2921,128.0
word589,232605,2922,128.0
word775,60169,2923,79.0
word916,684972,2924,154.0
word938,163235,2925,79.0
word1020,1118658,2926,113.0
word62,129558,2927,137.0
word646,95579,2928,112.0
word1058,1118302,2929,128.0
word1175,103482,2930,79.0
word750,1152162,2931,79.0
word1187,1114992,2932,79.0
word1264,75693,2933,112.0
word572,12238,2934,113.0
word265,1133846,2935,79.0
word40,1128839,2936,79.0
word262,654339,2937,106.0
word330,1131223,2938,154.0
word616,1125906,2939,154.0
word875,46476,2940,128.0
word1332,160732,2941,128.0
word671,198443,2942,106.0
word1331,1125993,2943,137.0
word448,123556,2944,79.0
word1178,166989,2945,113.0
word126,1105433,2946,154.0
word1199,67584,2947,113.0
word583,576795,2948,106.0
word1178,1997,2949,154.0
word339,739280,2950,79.0
word1160,154982,2951,154.0
word1178,1120431,2952,79.0
word1210,1104300,2953,154.0
word946,1120563,2954,137.0
word837,734406,2955,79.0
word778,127033,2956,106.0
word30,65653,2957,113.0
word212,964248,2958,154.0
word678,592993,2959,106.0
word1329,4637,2960,113.0
word1335,1136442,2961,79.0
word716,270600,2962,79.0
word1414,67415,2963,154.0
word533,20850,2964,113.0
word533,594543,2965,106.0
word1119,8961,2966,112.0
word350,212777,2967,128.0
word1209,683404,2968,154.0
word1382,1128974,2969,106.0
word1006,74427,2970,79.0
word626,46491,2971,113.0
word1331,219218,2972,154.0
word626,17811,2973,105.0
word1037,153063,2974,154.0
word1019,1124844,2975,79.0
word925,58453,2976,105.0
word1302,4649,2977,128.0
word158,160705,2978,79.0
word764,950305,2979,79.0
word354,1109830,2980,78.0
word89,1131277,2981,154.0
word475,9515,2982,113.0
word426,278403,2983,78.0
word912,573978,2984,105.0
word88,434,2985,112.0
word78,1116336,2986,154.0
word496,129042,2987,112.0
word223,1120786,2988,78.0
word649,1154068,2989,154.0
word1072,34315,2990,78.0
word1210,1136393,2991,77.0
word1382,302545,2992,154.0
word267,1107171,2993,137.0
word1260,1108389,2994,154.0
word1063,92589,2995,154.0
word132,647413,2996,105.0
word1393,131122,2997,77.0
word344,1121313,2998,137.0
word611,14549,2999,113.0
word620,189623,3000,149.0
word65,126909,3001,149.0
word1210,714289,3002,148.0
word475,289885,3003,148.0
word784,4335,3004,148.0
word461,77826,3005,137.0
word549,190706,3006,105.0
word1354,646836,3007,105.0
word970,46887,3008,77.0
word3,27514,3009,77.0
word1258,334153,3010,113.0
word510,1131550,3011,105.0
word775,16470,3012,77.0
word1353,103537,3013,148.0
word1361,112378,3014,137.0
word380,976334,3015,112.0
word1071,69397,3016,113.0
word672,46547,3017,113.0
word1148,35797,3018,77.0
word27,1107041,3019,137.0
word234,171225,3020,77.0
word68,18832,3021,112.0
word1393,211875,3022,77.0
word1178,1026,3023,105.0
word602,6311,3024,113.0
word226,593240,3025,105.0
word1119,1121254,3026,148.0
word775,330208,3027,77.0
word1210,1136422,3028,77.0
word196,75318,3029,77.0
word514,975567,3030,105.0
word1119,1121063,3031,113.0
word1210,1130634,3032,77.0
word810,218682,3033,137.0
word423,1154276,3034,77.0
word736,643735,3035,77.0
word1255,75674,3036,112.0
word1302,642593,3037,77.0
word616,105057,3038,113.0
word1204,46547,3039,113.0
word575,709113,3040,128.0
word5,337766,3041,137.0
word204,217984,3042,77.0
word667,167205,3043,128.0
word193,70442,3044,137.0
word1133,94641,3045,105.0
word42,73162,3046,148.0
word703,61417,3047,128.0
word778,151430,3048,128.0
word707,751408,3049,77.0
word620,187260,3050,137.0
word1390,1135137,3051,77.0
word724,28387,3052,112.0
word927,155736,3053,109.0
word1113,568857,3054,105.0
word1292,38846,3055,137.0
word760,7867,3056,135.0
word1231,41216,3057,76.0
word1394,1112665,3058,76.0
word1098,25413,3059,87.0
word1015,210309,3060,109.0
word209,95594,3061,112.0
word1427,568857,3062,105.0
word278,1112911,3063,105.0
word1171,13917,3064,112.0
word1208,608190,3065,105.0
word875,30901,3066,109.0
word141,693143,3067,109.0
word285,644577,3068,148.0
word127,39127,3069,87.0
word1331,630817,3070,76.0
word396,118260,3071,112.0
word616,3218,3072,87.0
word875,755217,3073,112.0
word1398,1131335,3074,148.0
word1132,37998,3075,87.0
word40,653441,3076,148.0
word1275,628815,3077,112.0
word1256,1131184,3078,76.0
word1302,576725,3079,105.0
word186,1128204,3080,105.0
word1178,175909,3081,135.0
word1156,1107215,3082,135.0
word472,910,3083,76.0
word1212,70281,3084,76.0
word1210,126909,3085,148.0
word701,1120962,3086,76.0
word473,1108167,3087,109.0
word1309,907845,3088,76.0
word1076,1118120,3089,76.0
word1178,1125092,3090,110.0
word1157,140005,3091,109.0
word511,102879,3092,109.0
word1432,711598,3093,109.0
word243,520471,3094,87.0
word188,1107728,3095,76.0
word338,162664,3096,148.0
word1178,1102646,3097,76.0
word1133,28350,3098,110.0
word397,683355,3099,148.0
word1145,162664,3100,148.0
word508,645452,3101,148.0
word1349,1102364,3102,148.0
word635,197054,3103,110.0
word188,4584,3104,110.0
word1423,46470,3105,109.0
word180,1105932,3106,87.0
word435,13972,3107,110.0
word966,124734,3108,109.0
word136,52835,3109,87.0
word781,175548,3110,75.0
word1329,693143,3111,109.0
word916,134316,3112,148.0
word1052,1118017,3113,75.0
word508,1110494,3114,75.0
word1079,198443,3115,102.0
word404,1125393,3116,135.0
word1232,94641,3117,102.0
word1343,936,3118,135.0
word369,1112911,3119,102.0
word284,1125467,3120,148.0
word359,60682,3121,135.0
word171,82664,3122,135.0
word986,193354,3123,87.0
word1210,51049,3124,148.0
word758,294126,3125,87.0
word1170,61312,3126,102.0
word1237,1131223,3127,148.0
word613,18619,3128,109.0
word20,1111733,3129,75.0
word1005,27623,3130,75.0
word1424,1152858,3131,75.0
